date,numbers,fetched_at
20/04/2026 to 24/04/2026,"1,1,4,6,5,5,0,0,1,9,0,0,3,7,7,9,1,2,3,6,6,5,5,6,2,3,0,5,7,2,6,9,7,8,0,5,1,3,9,9",2026-09-18 18:18:59
27/04/2026 to 02/05/2026,"3,8,8,9,5,3,4,8,2,3,8,3,3,2,4,7,1,6,8,5,4,1,1,2,1,4,5,0,7,1,8,8,2,6,0,8,8,1,7,0",2026-09-18 18:18:59
04/05/2026 to 08/05/2026,"2,8,9,9,6,6,0,0,8,9,0,7,7,4,6,7,1,5,8,4,1,3,3,5,7,5,0,5,6,6,0,0",2026-09-18 18:18:59
11/05/2026 to 15/05/2026,"8,9,9,6,1,5,7,9,1,1,0,2,9,3,7,9,3,6,9,8,0,1,2,7,2,3,7,2,8,2,2,4,1,6,9,6,4,1,6,7",2026-09-18 18:18:59
18/05/2026 to 22/05/2026,"2,5,7,4,4,3,5,6,2,5,9,6,8,1,8,9,1,5,5,1,1,3,4,4,5,6,9,0,0,5,6,9,2,8,9,9,8,1,3,4",2026-09-18 18:18:59
25/05/2026 to 29/05/2026,"2,2,6,0,2,1,4,7,4,0,0,4,9,5,7,7,5,6,0,1,7,4,6,7,5,5,9,9,3,4,9,0,3,7,8,8,1,4,7,0",2026-09-18 18:18:59
01/06/2026 to 05/06/2026,"3,8,0,1,7,5,5,7,1,9,0,0,1,2,9,0,2,4,5,1,2,2,2,8,7,7,8,2,7,1,2,4,2,6,7,5,1,5,7,9",2026-09-18 18:18:59
08/06/2026 to 12/06/2026,"1,3,0,4,3,6,7,0,5,8,8,1,8,4,5,9,2,7,7,6,2,4,8,0,6,8,0,4,3,1,6,6,1,3,3,7,8,4,5,9",2026-09-18 18:18:59
15/06/2026 to 19/06/2026,"1,4,6,1,1,2,4,5,1,2,5,8,4,2,5,7,4,6,7,7,7,1,6,0,4,7,8,9,6,7,9,0,5,9,0,4,3,2,4,7",2026-09-18 18:18:59
22/06/2026 to 26/06/2026,"4,4,5,3,9,3,7,9,1,5,6,2,9,3,6,0,1,4,9,4,0,4,6,0,4,6,0,0,8,1,2,5,1,7,8,6,5,2,5,8",2026-09-18 18:18:59
29/06/2026 to 03/07/2026,"2,3,8,3,8,6,6,6,3,3,7,3,6,1,7,8,2,5,8,5,4,7,8,9,2,3,8,3,5,2,4,9,5,0,0,5,9,4,7,8",2026-09-18 18:18:59
06/07/2026 to 10/07/2026,"1,8,9,8,0,1,4,5,6,6,8,0,2,1,1,0,4,5,9,8,1,4,7,0,2,7,9,8,4,4,0,0,3,5,0,8,1,3,8,0",2026-09-18 18:18:59
13/07/2026 to 17/07/2026,"7,9,9,5,1,1,2,8,1,2,7,0,0,3,8,9,2,3,7,2,5,3,5,7,1,1,5,7,2,1,3,8,1,4,5,0,4,3,3,8",2026-09-18 18:18:59
20/07/2026 to 24/07/2026,"8,8,8,4,2,3,9,0,2,5,0,7,2,6,7,9,3,6,8,7,1,1,0,0,1,3,7,1,3,1,3,9,4,9,9,2,4,2,3,9",2026-09-18 18:18:59
27/07/2026 to 31/07/2026,"1,2,4,7,2,1,3,8,2,3,5,0,6,3,4,9,7,7,0,4,2,2,0,0,3,4,6,3,5,3,4,8,2,8,8,8,2,6,7,9",2026-09-18 18:18:59
03/08/2026 to 07/08/2026,"3,9,0,2,4,2,3,9,1,0,0,1,9,2,8,9,4,6,6,6,9,1,2,6,4,5,7,6,1,2,3,6,2,5,0,7,3,5,8,0",2026-09-18 18:18:59
10/08/2026 to 14/08/2026,"4,6,7,7,8,2,6,0,4,5,8,7,5,5,0,0,2,9,0,1,8,2,8,8,1,5,0,6,4,1,3,0,5,6,8,9,3,6,7,0",2026-09-18 18:18:59
17/08/2026 to 21/08/2026,"1,2,3,6,7,4,4,9,4,7,9,0,6,3,5,8,5,6,9,0,0,3,3,4,3,4,5,2,4,3,5,6,1,2,9,2,0,3,8,9",2026-09-18 18:18:59
24/08/2026 to 28/08/2026,"1,2,3,6,3,1,5,7,3,8,9,0,2,3,9,0,1,8,0,9,8,5,6,7,2,6,0,8,8,3,7,8,3,6,7,6,9,1,2,6",2026-09-18 18:18:59
31/08/2026 to 04/09/2026,"3,7,8,8,3,6,7,0,1,5,0,6,8,1,8,9,4,7,0,1,6,2,5,9,5,7,8,0,6,3,6,7,1,4,6,1,5,2,4,9",2026-09-18 18:18:59
07/09/2026 to 11/09/2026,"3,3,0,6,5,3,6,6,1,4,6,1,9,4,5,0,1,3,4,8,5,1,6,8,4,4,7,5,4,2,6,6,2,3,8,3,2,2,4,6",2026-09-18 18:18:59
14/09/2026 to 18/09/2026,"4,6,6,6,1,6,6,9,2,2,4,8,3,4,9,0,1,7,8,6,2,2,2,8,2,2,6,0,0,4,7,9",2026-09-18 18:18:59
