date,numbers,fetched_at
12/08/2024 to 16/08/2024,"1,5,7,3,4,3,5,6,4,5,9,8,5,1,6,8,8,8,0,6,1,4,7,0,2,5,8,5,2,2,4,6",2026-09-18 13:49:42
19/08/2024 to 23/08/2024,"2,7,9,8,1,6,6,9,1,4,6,1,4,7,8,9,6,9,0,5,2,3,3,6,2,5,7,4,1,4,8,9,2,2,9,3,8,4,5,9",2026-09-18 13:49:42
26/08/2024 to 30/08/2024,"3,9,0,2,1,1,1,9,7,9,0,6,1,3,8,0,1,3,4,8,2,3,9,0,4,9,0,3,1,2,2,7,4,6,0,0,1,2,3,6",2026-09-18 13:49:42
02/09/2024 to 06/09/2024,"2,3,6,1,3,5,9,9,5,7,8,0,8,2,7,9,4,4,6,4,5,2,5,8,3,3,8,4,0,5,7,8,2,6,6,4,7,4,6,7",2026-09-18 13:49:42
09/09/2024 to 13/09/2024,"3,4,9,6,4,1,5,8,1,3,0,4,2,5,7,0,1,5,8,4,5,7,9,9,5,5,8,8,1,6,7,8,4,7,8,9,8,3,5,0",2026-09-18 13:49:42
16/09/2024 to 20/09/2024,"4,7,7,8,8,2,6,0,5,7,0,2,7,5,5,7,4,4,9,7,2,1,2,9,2,3,0,5,8,1,3,4,3,7,9,9,7,3,5,9",2026-09-18 13:49:42
23/09/2024 to 27/09/2024,"5,5,8,8,8,3,5,0,9,9,0,8,4,6,8,0,8,9,0,7,3,1,5,7,6,6,9,1,4,3,3,8,3,6,7,6,4,7,8,9",2026-09-18 13:49:42
30/09/2024 to 04/10/2024,"4,7,7,8,9,1,4,4,7,9,0,6,6,1,7,8,1,1,6,8,9,6,6,7,3,4,8,5,5,7,8,0,3,7,8,8,5,2,4,9",2026-09-18 13:49:42
07/10/2024 to 11/10/2024,"4,5,6,5,5,7,9,9,4,6,7,7,3,5,9,9,7,8,0,5,8,1,8,9,3,7,0,0,6,4,6,6,5,7,9,1,4,2,3,9",2026-09-18 13:49:42
14/10/2024 to 18/10/2024,"1,6,8,5,3,5,9,9,1,3,0,4,5,2,4,9,4,6,9,9,2,5,8,9,2,6,7,5,5,2,5,8,2,9,0,1,2,2,3,7",2026-09-18 13:49:42
21/10/2024 to 25/10/2024,"3,5,8,6,5,2,5,8,2,7,0,9,6,3,5,8,7,7,0,4,2,3,3,6,2,7,8,7,6,3,4,9,1,2,4,7,0,3,3,4",2026-09-18 13:49:42
04/11/2024 to 08/11/2024,"1,4,0,5,4,1,3,0,6,8,9,3,1,3,8,0,1,5,7,3,7,3,7,7",2026-09-18 13:49:42
11/11/2024 to 15/11/2024,"5,0,0,5,4,3,3,8,1,7,8,6,1,5,7,9,2,6,8,6,0,1,4,5,2,0,0,2,7,5,6,6,4,6,6,6,3,1,6,6",2026-09-18 13:49:42
18/11/2024 to 22/11/2024,"1,6,7,4,0,3,3,4,1,2,5,8,8,2,6,0,3,6,7,6,1,6,6,9,2,3,0,5,8,3,6,9,1,3,4,8,7,5,6,6",2026-09-18 13:49:42
25/11/2024 to 29/11/2024,"1,7,8,6,6,2,7,7,2,4,5,1,5,4,5,6,2,7,0,9,5,2,5,8,6,8,0,4,8,1,2,5,1,4,6,1,7,2,5,0",2026-09-18 13:49:42
02/12/2024 to 06/12/2024,"4,5,8,7,8,2,3,3,6,0,0,6,2,2,2,8,1,3,6,0,8,4,5,9,1,4,0,5,1,2,4,5,2,4,4,0,0,3,8,9",2026-09-18 13:49:42
09/12/2024 to 13/12/2024,"3,3,6,2,0,3,7,0,2,7,0,9,6,5,5,6,4,5,0,9,6,2,5,9,6,7,0,3,1,3,8,0,3,8,9,0,6,3,3,0",2026-09-18 13:49:42
16/12/2024 to 20/12/2024,"3,6,7,6,0,1,9,0,2,3,6,1,9,1,2,6,1,5,7,3,5,5,0,0,1,3,9,3,3,5,9,9,7,8,8,3,5,4,5,6",2026-09-18 13:49:42
23/12/2024 to 27/12/2024,"2,5,6,3,1,5,6,0,9,9,0,8,9,1,2,6,1,4,6,1,4,2,4,8,6,7,8,1,4,1,3,0,2,3,6,1,2,1,2,9",2026-09-18 13:49:42
30/12/2024 to 03/01/2025,"3,7,8,8,4,3,4,7,5,6,8,9,7,1,7,9,4,7,8,9,3,1,3,9,2,5,9,6,4,1,5,8,3,8,0,1,8,1,2,5",2026-09-18 13:49:42
06/01/2025 to 10/01/2025,"2,7,9,8,7,4,4,9,6,6,9,1,7,8,9,0,4,5,0,9,7,2,6,9,2,4,7,3,9,2,8,9,5,6,9,0,1,3,8,0",2026-09-18 13:49:42
13/01/2025 to 17/01/2025,"3,7,9,9,5,2,4,9,2,6,7,5,4,3,4,7,3,3,9,5,7,7,0,0,2,6,9,7,2,2,4,6,2,7,8,7,8,2,6,0",2026-09-18 13:49:42
20/01/2025 to 24/01/2025,"5,6,8,9,2,7,7,8,4,9,0,3,6,3,5,8,3,8,0,1,4,1,6,7,7,8,0,5,9,3,8,8,7,0,0,7,8,4,6,8",2026-09-18 13:49:42
27/01/2025 to 31/01/2025,"6,8,8,2,7,1,6,0,1,2,0,3,9,2,3,4,1,2,0,3,4,5,9,0,2,6,6,4,8,2,2,4,3,9,0,2,9,4,7,8",2026-09-18 13:49:42
03/02/2025 to 07/02/2025,"1,4,5,0,3,1,2,0,2,3,8,3,0,1,2,7,7,8,9,4,7,1,2,4,1,2,2,5,7,1,2,4,7,7,8,2,8,5,5,8",2026-09-18 13:49:42
10/02/2025 to 14/02/2025,"3,4,7,4,0,5,7,8,3,4,7,4,0,1,9,0,2,2,7,1,7,3,7,7,5,9,0,4,1,1,2,8,6,6,7,9,6,1,7,8",2026-09-18 13:49:42
17/02/2025 to 21/02/2025,"1,3,6,0,2,1,4,7,2,8,0,0,6,7,9,0,3,0,0,3,6,1,6,9,5,6,7,8,4,1,3,0,1,6,8,5,2,3,4,5",2026-09-18 13:49:42
24/02/2025 to 28/02/2025,"2,9,0,1,3,1,6,6,6,8,9,3,9,2,7,0,7,9,9,5,6,1,5,0,3,6,6,5,4,1,6,7,2,4,7,3,1,4,8,9",2026-09-18 13:49:42
03/03/2025 to 07/03/2025,"5,0,0,5,0,2,8,0,2,7,7,6,0,1,3,6,4,8,9,1,3,7,8,8,2,4,8,4,0,4,6,0,4,5,6,5,7,8,9,0",2026-09-18 13:49:42
10/03/2025 to 14/03/2025,"5,6,9,0,2,4,8,0,1,3,5,9,8,5,6,7,1,6,8,5,7,4,6,7,5,9,0,4,1,6,7,8",2026-09-18 13:49:42
17/03/2025 to 21/03/2025,"1,6,6,3,2,5,7,0,5,8,0,3,2,1,5,6,2,2,6,0,3,1,2,0,1,3,5,9,0,2,3,5,1,5,6,2,9,2,3,4",2026-09-18 13:49:42
24/03/2025 to 28/03/2025,"3,4,0,7,1,2,2,7,5,9,0,4,6,1,6,9,4,5,0,9,8,3,7,8,7,7,8,2,0,5,7,8,5,9,9,3,2,4,8,0",2026-09-18 13:49:42
31/03/2025 to 04/04/2025,"4,6,9,9,2,1,2,9,1,7,0,8,9,1,2,6,3,6,7,6,3,1,5,7,4,6,6,6,7,1,6,0,1,5,8,4,4,2,2,0",2026-09-18 13:49:42
07/04/2025 to 11/04/2025,"1,4,5,0,4,1,6,7,2,5,8,5,5,2,5,8,6,9,0,5,5,2,4,9,5,6,7,8,8,1,2,5,4,9,9,2,5,2,4,9",2026-09-18 13:49:42
14/04/2025 to 18/04/2025,"3,3,7,3,7,3,6,8,4,5,7,6,6,2,5,9,3,9,0,2,6,1,6,9,5,8,0,3,4,1,6,7,7,7,8,2,9,3,6,0",2026-09-18 13:49:42
21/04/2025 to 25/04/2025,"2,4,5,1,3,7,8,8,1,6,9,6,1,2,3,6,4,4,7,5,1,3,3,5,2,8,9,9,9,3,6,0,2,6,8,6,0,5,6,9",2026-09-18 13:49:42
28/04/2025 to 02/05/2025,"3,6,0,9,0,4,6,0,7,8,8,3,3,1,3,9,5,7,0,2,4,6,9,9,2,7,9,8,3,4,9,0,3,4,4,1,6,2,5,9",2026-09-18 13:49:42
05/05/2025 to 09/05/2025,"3,6,7,6,6,1,6,9,7,7,0,4,4,2,5,7,3,9,0,2,6,2,5,9,1,1,6,8,1,4,8,9,2,5,0,7,9,1,8,0",2026-09-18 13:49:42
12/05/2025 to 16/05/2025,"1,3,5,9,8,2,7,9,2,5,5,2,3,1,5,7,2,7,7,6,9,4,5,0,2,5,5,2,2,2,2,8,4,6,8,8,2,4,9,9",2026-09-18 13:49:42
19/05/2025 to 23/05/2025,"5,7,8,0,2,4,9,9,4,8,8,0,5,3,4,8,6,8,8,2,2,2,4,6,1,5,8,4,8,2,3,3,7,7,0,4,5,3,6,6",2026-09-18 13:49:42
26/05/2025 to 30/05/2025,"3,4,7,4,3,6,8,9,6,7,8,1,4,4,0,0,8,9,0,7,2,1,5,6,3,5,9,7,8,3,6,9,2,4,6,2,1,2,9,0",2026-09-18 13:49:42
02/06/2025 to 06/06/2025,"4,7,8,9,2,2,5,5,2,4,8,4,1,5,7,9,3,9,0,2,6,1,5,0,1,2,9,2,1,2,3,6,6,8,0,4,2,1,5,6",2026-09-18 13:49:42
09/06/2025 to 13/06/2025,"5,6,7,8,7,3,6,8,2,3,8,3,9,3,6,0,1,8,0,9,0,4,6,0,1,4,0,5,7,2,7,8,5,7,8,0,9,2,2,5",2026-09-18 13:49:42
16/06/2025 to 20/06/2025,"2,8,9,9,8,4,5,9,2,3,8,3,1,3,8,0,4,8,8,0,6,1,6,9,1,2,0,3,9,4,6,9,4,5,9,8,6,8,8,0",2026-09-18 13:49:42
23/06/2025 to 27/06/2025,"3,4,4,1,5,2,5,8,1,6,7,4,2,3,3,6,5,7,9,1,5,2,3,0,1,3,9,3,2,2,3,7,2,2,4,8,8,3,5,0",2026-09-18 13:49:42
30/06/2025 to 04/07/2025,"3,5,9,7,5,2,3,0,7,7,9,3,8,4,4,0,2,2,4,8,7,2,7,8,4,7,8,9,6,2,6,8,1,2,8,1,7,5,5,7",2026-09-18 13:49:42
07/07/2025 to 11/07/2025,"4,4,0,8,7,3,6,8,4,6,7,7,8,5,5,8,6,8,9,3,3,4,9,0,1,9,0,0,8,4,5,9,6,6,0,2,8,3,7,8",2026-09-18 13:49:42
14/07/2025 to 18/07/2025,"2,3,7,2,8,5,6,7,1,2,8,1,4,1,5,8,1,2,0,3,9,4,5,0,6,7,9,2,4,5,9,0,4,6,6,6,0,2,9,9",2026-09-18 13:49:42
21/07/2025 to 25/07/2025,"8,0,0,8,2,1,5,6,2,3,0,5,4,1,3,0,4,7,9,0,8,5,6,7,1,2,6,9,5,4,5,6,1,8,0,9,5,2,3,0",2026-09-18 13:49:42
28/07/2025 to 01/08/2025,"1,7,7,5,8,5,5,8,1,5,0,6,9,4,6,9,2,5,7,4,4,3,5,6,2,8,9,9,1,2,2,7,3,5,0,8,6,2,5,9",2026-09-18 13:49:42
04/08/2025 to 08/08/2025,"3,7,8,8,4,1,1,2,4,9,9,2,1,3,3,5,4,6,9,9,2,2,4,6,1,2,7,0,7,2,5,0,1,2,4,7,9,1,8,0",2026-09-18 13:49:42
11/08/2025 to 15/08/2025,"2,6,7,5,0,5,7,8,1,5,7,3,3,4,4,5,2,9,9,0,9,5,6,8,2,6,9,7,7,4,5,8",2026-09-18 13:49:42
18/08/2025 to 22/08/2025,"1,9,9,9,9,2,3,4,1,2,4,7,0,1,9,0,2,4,5,1,5,1,6,8,1,9,0,0,6,1,5,0,5,7,9,1,7,1,2,4",2026-09-18 13:49:42
25/08/2025 to 29/08/2025,"4,5,8,7,7,3,6,8,3,4,9,6,5,1,6,8,7,8,0,5,7,1,3,3,3,7,0,0,9,1,1,7,3,4,8,5,0,2,3,5",2026-09-18 13:49:42
01/09/2025 to 05/09/2025,"1,8,9,8,1,1,3,7,2,9,0,1,6,2,6,8,3,4,8,5,2,3,4,5,8,8,0,6,4,2,5,7,1,3,3,7,9,3,7,9",2026-09-18 13:49:42
08/09/2025 to 12/09/2025,"5,5,0,0,1,4,8,9,1,3,6,0,5,1,5,9,1,2,7,0,3,6,8,9,2,8,0,0,7,1,2,4,6,7,9,2,2,1,5,6",2026-09-18 13:49:42
15/09/2025 to 19/09/2025,"1,3,7,1,6,4,6,6,1,3,0,4,8,5,6,7,2,4,4,0,9,3,8,8,1,4,9,4,4,1,6,7,2,5,0,7,0,5,6,9",2026-09-18 13:49:42
22/09/2025 to 26/09/2025,"2,4,0,6,7,5,5,7,3,3,9,5,0,3,7,0,2,3,7,2,6,4,5,7",2026-09-18 13:49:42
29/09/2025 to 03/10/2025,"3,8,0,1,9,1,3,5,2,7,8,7,4,1,1,2,4,6,9,9,3,1,4,8,5,5,7,7,5,1,6,8,8,9,0,7,8,4,7,7",2026-09-18 13:49:42
06/10/2025 to 10/10/2025,"2,3,6,1,2,5,7,0,3,4,4,1,6,7,9,0,4,5,7,6,7,2,7,8,1,2,7,0,2,4,8,0,2,5,6,3,0,4,6,0",2026-09-18 13:49:42
13/10/2025 to 17/10/2025,"2,5,9,6,6,5,5,6,1,2,3,6,3,3,0,0,1,3,9,3,8,2,6,0,3,3,4,0,5,3,4,8,3,9,0,2,6,3,5,8",2026-09-18 13:49:42
27/10/2025 to 31/10/2025,"6,8,9,3,3,1,3,9,2,3,5,0,5,7,9,9,3,3,6,2,5,3,3,9,4,9,9,2,6,4,5,7,4,4,6,4,0,4,7,9",2026-09-18 13:49:42
03/11/2025 to 07/11/2025,"8,9,0,7,1,6,7,8,6,7,9,2,3,1,4,8,4,4,0,8,8,1,8,9,4,4,7,5,7,3,7,7,2,6,7,5,9,4,5,0",2026-09-18 13:49:42
10/11/2025 to 14/11/2025,"2,7,9,8,6,1,6,9,1,2,6,9,9,1,8,0,2,7,7,6,7,2,5,0,7,8,0,5,9,5,5,9,5,6,9,0,7,2,6,9",2026-09-18 13:49:42
17/11/2025 to 21/11/2025,"3,5,6,4,9,4,6,9,3,3,6,2,9,2,3,4,6,8,0,4,0,1,3,6,2,8,0,0,3,3,4,6,2,3,6,1,7,2,6,9",2026-09-18 13:49:42
24/11/2025 to 28/11/2025,"1,5,8,4,7,5,6,6,5,7,9,1,8,1,7,0,1,9,0,0,0,3,3,4,1,2,7,0,3,2,4,7,4,6,8,8,6,2,5,9",2026-09-18 13:49:42
01/12/2025 to 05/12/2025,"1,4,8,3,8,4,6,8,4,5,7,6,9,2,3,4,4,9,0,3,1,5,7,9,2,7,9,8,2,5,7,0,4,8,0,2,7,8,9,0",2026-09-18 13:49:42
08/12/2025 to 12/12/2025,"4,5,0,9,7,1,6,0,6,7,8,1,9,1,8,0,5,8,8,1,1,2,4,5,5,7,9,1,9,2,3,4,1,3,8,2,7,2,6,9",2026-09-18 13:49:42
15/12/2025 to 19/12/2025,"2,4,0,6,1,3,4,4,1,3,8,2,7,4,5,8,4,8,8,0,3,5,8,0,2,7,7,6,3,2,4,7,4,7,9,0,7,1,7,9",2026-09-18 13:49:42
22/12/2025 to 26/12/2025,"4,6,8,8,6,4,5,7,4,6,6,6,9,6,6,7,3,7,9,9,2,4,9,9,1,2,4,7,1,5,6,0,1,3,5,9,7,4,5,8",2026-09-18 13:49:42
29/12/2025 to 02/01/2026,"2,5,6,3,1,1,4,6,2,6,9,7,5,2,5,8,2,4,4,0,8,4,5,9,3,4,6,3,9,3,7,9,1,9,0,0,3,1,2,0",2026-09-18 13:49:42
05/01/2026 to 09/01/2026,"1,4,8,3,7,1,7,9,2,7,0,9,5,2,3,0,4,6,8,8,1,5,7,9,1,3,6,0,1,2,4,5,3,7,0,0,8,4,7,7",2026-09-18 13:49:42
12/01/2026 to 16/01/2026,"5,7,8,0,6,7,9,0,4,6,7,7,3,5,8,0,7,9,0,6,0,2,8,0,8,9,9,6,5,4,5,6,1,3,3,7,1,1,4,6",2026-09-18 13:49:42
19/01/2026 to 23/01/2026,"1,1,5,7,3,4,9,0,1,2,7,0,2,2,3,7,6,9,9,4,9,1,3,5,4,6,8,8,2,4,9,9,1,2,6,9,1,4,8,9",2026-09-18 13:49:42
26/01/2026 to 30/01/2026,"2,5,6,3,1,3,9,9,2,4,9,5,3,1,4,8,2,9,0,1,5,1,6,8,6,7,9,2,6,8,8,0",2026-09-18 13:49:42
02/02/2026 to 06/02/2026,"3,7,8,8,8,1,2,5,4,4,0,8,9,5,7,7,3,5,6,4,0,2,4,4,8,9,9,6,6,7,9,0,2,5,9,6,2,7,7,8",2026-09-18 13:49:42
09/02/2026 to 13/02/2026,"4,4,9,7,9,1,2,6,6,9,9,4,7,4,6,7,1,3,5,9,5,7,8,0,6,9,9,4,2,1,5,6,1,4,0,5,1,2,4,5",2026-09-18 13:49:42
16/02/2026 to 20/02/2026,"2,2,9,3,3,2,3,8,6,6,9,1,8,2,7,9,1,1,7,9,3,1,3,9,2,5,7,4,6,3,5,8,1,5,8,4,1,1,3,7",2026-09-18 13:49:42
23/02/2026 to 27/02/2026,"1,0,0,1,9,4,7,8,5,6,6,7,5,5,0,0,2,2,9,3,5,1,1,3,7,7,9,3,3,6,8,9,2,3,8,3,9,4,5,0",2026-09-18 13:49:42
02/03/2026 to 06/03/2026,"3,3,5,1,4,6,8,0,1,1,3,5,0,5,6,9,3,3,6,2,4,3,3,8,1,5,8,4,4,7,7,0",2026-09-18 13:49:42
09/03/2026 to 13/03/2026,"1,4,7,2,4,5,9,0,1,5,6,2,2,5,8,9,1,4,0,5,3,1,3,9,3,5,7,5,2,6,7,9,1,7,7,5,8,3,7,8",2026-09-18 13:49:42
16/03/2026 to 20/03/2026,"4,6,9,9,9,5,6,8,5,6,7,8,7,4,6,7,1,3,7,1,8,5,6,7,4,8,9,1,6,1,1,4,3,3,8,4,5,1,6,8",2026-09-18 13:49:42
23/03/2026 to 27/03/2026,"4,7,8,9,7,2,5,0,3,4,0,7,5,4,4,7,2,7,8,7,4,4,0,0,2,7,9,8,6,3,5,8,2,9,9,0,2,2,4,6",2026-09-18 13:49:42
30/03/2026 to 03/04/2026,"2,5,0,7,1,2,3,6,2,3,9,4,4,5,9,0,5,5,0,0,8,1,3,4,6,6,9,1,6,3,4,9,6,7,0,3,8,3,5,0",2026-09-18 13:49:42
06/04/2026 to 10/04/2026,"2,2,6,0,9,2,7,0,2,2,8,2,2,3,4,5,3,3,4,0,3,6,7,0,6,8,9,3,1,5,8,8,2,4,6,2,3,4,9,0",2026-09-18 13:49:42
13/04/2026 to 17/04/2026,"2,6,8,6,0,1,2,7,6,6,0,2,0,1,2,7,8,8,0,6,2,1,4,7,3,4,5,2,1,4,7,0,1,7,8,6,8,3,7,8",2026-09-18 13:49:42
20/04/2026 to 24/04/2026,"3,5,7,5,2,5,8,9,6,7,0,3,4,2,3,9,2,3,9,4,1,6,7,8,2,5,6,3,8,3,7,8,1,3,4,8,1,1,2,8",2026-09-18 13:49:42
27/04/2026 to 01/05/2026,"3,3,9,5,0,3,7,0,5,6,6,7,6,3,5,8,4,6,0,0,9,4,5,0,2,2,4,8,0,1,4,5,1,3,4,8,5,3,5,7",2026-09-18 13:49:42
04/05/2026 to 08/05/2026,"3,7,9,9,4,1,6,7,1,2,4,7,9,4,6,9,3,4,9,6,6,3,6,7",2026-09-18 13:49:42
11/05/2026 to 15/05/2026,"5,7,7,9,6,2,5,9,2,5,9,6,9,1,3,5,1,5,6,2,0,1,3,6,2,6,6,4,2,5,8,9,2,4,7,3,9,3,6,0",2026-09-18 13:49:42
18/05/2026 to 22/05/2026,"3,8,0,1,6,2,6,8,3,7,7,7,6,3,5,8,8,9,0,7,0,1,3,6,4,5,0,9,5,3,4,8,3,7,7,7,0,3,8,9",2026-09-18 13:49:42
25/05/2026 to 29/05/2026,"8,9,0,7,6,4,5,7,4,8,0,2,2,3,3,6,3,4,0,7,0,2,3,5,3,6,9,8,3,5,9,9,2,3,9,4,5,2,6,7",2026-09-18 13:49:42
01/06/2026 to 05/06/2026,"4,0,0,4,1,1,1,9,5,7,0,2,6,1,7,8,2,5,0,7,8,4,5,9,1,3,3,7,2,6,7,9,1,5,0,6,0,5,7,8",2026-09-18 13:49:42
08/06/2026 to 12/06/2026,"2,5,0,7,1,1,5,5,1,7,0,8,1,3,3,5,1,5,7,3,1,4,7,0,2,3,3,8,4,5,9,0,3,9,0,2,8,3,5,0",2026-09-18 13:49:42
15/06/2026 to 19/06/2026,"5,8,9,2,6,1,6,9,3,8,8,9,2,5,8,9,1,4,8,3,2,2,3,7,1,5,6,2,9,1,4,4,4,5,7,6,4,6,8,0",2026-09-18 13:49:42
22/06/2026 to 26/06/2026,"1,8,9,9,4,2,3,9,1,6,9,6,2,4,8,0",2026-09-18 13:49:42
13/07/2026 to 17/07/2026,"5,7,9,1,6,4,5,7,1,2,5,8,2,3,9,0,1,2,5,8,2,3,9,0,1,9,9,9,0,1,2,7,1,1,7,9,4,2,5,7",2026-09-18 13:49:42
20/07/2026 to 24/07/2026,"3,6,8,7,2,2,2,8,1,4,6,1,5,3,6,6,3,7,8,8,6,1,7,8,2,4,7,3,6,4,4,8,7,9,0,6,2,1,4,7",2026-09-18 13:49:42
27/07/2026 to 31/07/2026,"1,4,8,3,3,5,8,0,3,4,7,4,1,4,8,9,1,9,9,9,3,6,8,9,1,3,6,0,2,6,7,9,1,6,9,6,1,1,2,8",2026-09-18 13:49:42
03/08/2026 to 07/08/2026,"5,9,0,4,8,3,5,0,4,9,9,2,1,1,3,7,1,3,6,0,1,5,6,0,3,8,0,1,5,1,2,2,4,5,6,5,4,3,4,7",2026-09-18 13:49:42
10/08/2026 to 14/08/2026,"4,8,0,2,2,2,4,6,4,8,0,2,6,7,9,0,2,4,8,4,3,2,4,7,3,6,8,7,2,2,4,6,1,4,5,0,8,1,2,5",2026-09-18 13:49:42
17/08/2026 to 21/08/2026,"1,1,9,1,3,5,8,0,2,6,7,5,5,1,6,8,2,5,6,3,4,3,4,7,2,3,5,0,6,7,9,0,2,5,7,4,8,5,6,7",2026-09-18 13:49:42
24/08/2026 to 28/08/2026,"5,6,0,1,3,1,2,0,1,5,6,2,1,5,7,9,4,7,0,1,9,9,0,0,6,6,8,0,6,8,9,9,5,6,6,7,5,4,4,7",2026-09-18 13:49:42
31/08/2026 to 04/09/2026,"7,9,0,6,0,3,3,4,3,7,8,8,0,2,9,9,2,7,8,7,5,3,5,7,3,3,6,2,6,1,5,0,3,3,6,2,1,2,4,5",2026-09-18 13:49:42
07/09/2026 to 11/09/2026,"1,3,9,3,7,4,4,9,4,4,8,6,4,4,5,5,3,5,9,7,4,2,5,7,1,6,9,6,9,2,3,4,4,5,8,7,4,1,5,8",2026-09-18 13:49:42
14/09/2026 to 18/09/2026,"1,2,6,9,1,2,9,0,2,3,5,0,8,1,7,0,3,9,0,2,6,3,4,9,4,6,0,0,6,2,4,0,4,6,0,0,6,2,4,0",2026-09-18 13:49:42
